Cst_Cnt,Btl_Cnt,Sta_ID,Depth_ID,Depthm,T_degC,Salnty,O2ml_L,STheta,O2Sat,Oxy_µmol/Kg,BtlNum,RecInd,T_prec,T_qual,S_prec,S_qual,P_qual,O_qual,SThtaq,O2Satq,ChlorA,Chlqua,Phaeop,Phaqua,PO4uM,PO4q,SiO3uM,SiO3qu,NO2uM,NO2q,NO3uM,NO3q,NH3uM,NH3q,C14As1,C14A1p,C14A1q,C14As2,C14A2p,C14A2q,DarkAs,DarkAp,DarkAq,MeanAs,MeanAp,MeanAq,IncTim,LightP,R_Depth,R_TEMP,R_POTEMP,R_SALINITY,R_SIGMA,R_SVA,R_DYNHT,R_O2,R_O2Sat,R_SIO3,R_PO4,R_NO3,R_NO2,R_NH4,R_CHLA,R_PHAEO,R_PRES,R_SAMP,DIC1,DIC2,TA1,TA2,pH2,pH1,DIC Quality Comment
3370,99711,066.0 053.0,19-5109PT-HY-248-2348-06600530-0125A-7,125,8.900000,,,,,,,7,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,125.0000,8.900000,,,,,,,,,,,,,,,126,,,,,,,,
3370,99712,066.0 053.0,19-5109PT-HY-248-2348-06600530-0147A-3,147,8.770000,,,,,,,3,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,147.0000,8.770000,,,,,,,,,,,,,,,148,,,,,,,,
3370,99713,066.0 053.0,19-5109PT-HY-248-2348-06600530-0150A-7,150,8.750000,,,,,,,7,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,150.0000,8.750000,,,,,,,,,,,,,,,151,,,,,,,,
3370,99714,066.0 053.0,19-5109PT-HY-248-2348-06600530-0192A-3,192,8.400000,,,,,,,3,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,192.0000,8.400000,,,,,,,,,,,,,,,194,,,,,,,,
3370,99715,066.0 053.0,19-5109PT-HY-248-2348-06600530-0200A-7,200,8.320000,,,,,,,7,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,200.0000,8.320000,,,,,,,,,,,,,,,202,,,,,,,,
3370,99716,066.0 053.0,19-5109PT-HY-248-2348-06600530-0239A-3,239,7.960000,,,,,,,3,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,239.0000,7.960000,,,,,,,,,,,,,,,241,,,,,,,,
3370,99717,066.0 053.0,19-5109PT-HY-248-2348-06600530-0250A-7,250,7.910000,,,,,,,7,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,250.0000,7.910000,,,,,,,,,,,,,,,252,,,,,,,,
3370,99718,066.0 053.0,19-5109PT-HY-248-2348-06600530-0288A-3,288,7.740000,,,,,,,3,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,288.0000,7.740000,,,,,,,,,,,,,,,290,,,,,,,,
3371,99719,066.7 050.0,19-5109PT-HY-249-0218-06670500-0000B-3,0,13.65000,,,,,,,3,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,13.65000,,,,,0.000000,,,,,,,,,,0,,,,,,,,
3371,99720,066.7 050.0,19-5109PT-HY-249-0218-06670500-0010A-3,10,12.58000,33.39000,,25.22900,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,12.58000,12.58000,33.39000,25.22000,273.2000,0.020000,,,,,,,,,,10,,,,,,,,
3371,99721,066.7 050.0,19-5109PT-HY-249-0218-06670500-0020A-7,20,11.58000,,,,,,,7,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,20.00000,11.58000,,,,,,,,,,,,,,,20,,,,,,,,
3371,99722,066.7 050.0,19-5109PT-HY-249-0218-06670500-0025A-3,25,11.15000,,,,,,,3,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,25.00000,11.15000,,,,,,,,,,,,,,,25,,,,,,,,
3371,99723,066.7 050.0,19-5109PT-HY-249-0218-06670500-0030A-7,30,10.97000,,,,,,,7,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,30.00000,10.97000,,,,,,,,,,,,,,,30,,,,,,,,
3371,99724,066.7 050.0,19-5109PT-HY-249-0218-06670500-0050A-3,50,10.26000,,,,,,,3,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,50.00000,10.26000,,,,,,,,,,,,,,,50,,,,,,,,
3372,99725,068.0 050.0,19-5109PT-HY-249-0554-06800500-0000B-3,0,13.86000,,,,,,,3,2,,,9,9,9,9,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,0.000000,13.86000,,,,,0.000000,,,,,,,,,,0,,,,,,,,
3372,99726,068.0 050.0,19-5109PT-HY-249-0554-06800500-0010A-3,10,13.81000,33.31000,,24.92200,,,,3,2,,2,,9,9,,9,,9,,9,,9,,9,,9,,9,,9,,,9,,,9,,,9,,,9,,,10.00000,13.81000,13.81000,33.31000,24.92000,302.5000,0.030000,,,,,,,,,,10,,,,,,,,
